Date,score_positive,score_neutral,score_negative
2025-06-02,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-03,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-04,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-05,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-06,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-07,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-08,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-09,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-10,0.2032675594091415,0.435651570558548,0.3610808551311493
2025-06-11,0.17716812714934346,0.6649513840675354,0.1578804925084114
2025-06-12,0.17716812714934346,0.6649513840675354,0.1578804925084114
2025-06-13,0.17716812714934346,0.6649513840675354,0.1578804925084114
2025-06-14,0.17716812714934346,0.6649513840675354,0.1578804925084114
2025-06-15,0.17716812714934346,0.6649513840675354,0.1578804925084114
2025-06-16,0.17716812714934346,0.6649513840675354,0.1578804925084114
2025-06-17,0.17409902720740342,0.2337162817517916,0.5921846951047579
2025-06-18,0.168574292336901,0.2968459817270438,0.534579717554152
2025-06-19,0.6400151109617007,0.1724759630466762,0.18750892246240058
2025-06-20,0.7742592612138162,0.13184037833259651,0.0939003603819471
2025-06-21,0.8177988637577404,0.12668259746649044,0.05551852590658445
2025-06-22,0.7468023344874382,0.1584413036704063,0.09475636472925539
2025-06-23,0.5669657917072376,0.20707229938771987,0.22596192784193483
2025-06-24,0.45965088202672844,0.2396407863307817,0.30070832830981586
2025-06-25,0.5618686452507973,0.2348003126680851,0.20333103835582728
2025-06-26,0.5618686452507973,0.2348003126680851,0.20333103835582728
2025-06-27,0.5618686452507973,0.2348003126680851,0.20333103835582728
2025-06-28,0.5618686452507973,0.2348003126680851,0.20333103835582728
2025-06-29,0.0525353997945785,0.8826040029525757,0.0648605450987815
2025-06-30,0.0525353997945785,0.8826040029525757,0.0648605450987815
2025-07-01,0.15976557002535882,0.31316701854978285,0.5270674313817706
2025-07-02,0.0707392767071724,0.8564360737800598,0.0728246942162513
2025-07-03,0.0300974957644939,0.3963184356689453,0.5735840797424316
2025-07-04,0.0300974957644939,0.3963184356689453,0.5735840797424316
2025-07-05,0.0300974957644939,0.3963184356689453,0.5735840797424316
2025-07-06,0.0300974957644939,0.3963184356689453,0.5735840797424316
2025-07-07,0.14229938822487986,0.2936014431040911,0.5640991778955573
2025-07-08,0.07706648036837575,0.3197538539767265,0.603179681301117
2025-07-09,0.22120812535285947,0.22349406033754346,0.5552978068590164
2025-07-10,0.2889313697814941,0.3688520193099975,0.3422166407108307
2025-07-11,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-12,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-13,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-14,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-15,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-16,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-17,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-18,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-19,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-20,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-21,0.1211995109915733,0.2522362470626831,0.6265642046928406
2025-07-22,0.49191721700705016,0.31749281401817614,0.19058997699847588
2025-07-23,0.0832328647375106,0.7318239808082581,0.1849431097507476
2025-07-24,0.0832328647375106,0.7318239808082581,0.1849431097507476
2025-07-25,0.0832328647375106,0.7318239808082581,0.1849431097507476
2025-07-26,0.0832328647375106,0.7318239808082581,0.1849431097507476
2025-07-27,0.0832328647375106,0.7318239808082581,0.1849431097507476
2025-07-28,0.07057646289467805,0.5193404704332352,0.4100830424576998
2025-07-29,0.199231743812561,0.2424157559871673,0.5583524703979492
2025-07-30,0.199231743812561,0.2424157559871673,0.5583524703979492
2025-07-31,0.4775393716990948,0.1781599037349224,0.34430069476366043
2025-08-01,0.4775393716990948,0.1781599037349224,0.34430069476366043
2025-08-02,0.18054094351828096,0.3151524066925049,0.5043066143989563
2025-08-03,0.18054094351828096,0.3151524066925049,0.5043066143989563
2025-08-04,0.18054094351828096,0.3151524066925049,0.5043066143989563
2025-08-05,0.18054094351828096,0.3151524066925049,0.5043066143989563
2025-08-06,0.18054094351828096,0.3151524066925049,0.5043066143989563
2025-08-07,0.2534519151637428,0.3648659061444433,0.381682186926666
2025-08-08,0.2840166315436363,0.34109409153461456,0.3748892992734909
2025-08-09,0.2840166315436363,0.34109409153461456,0.3748892992734909
2025-08-10,0.2840166315436363,0.34109409153461456,0.3748892992734909
2025-08-11,0.2570677101612091,0.3110162019729614,0.4319160580635071
2025-08-12,0.2570677101612091,0.3110162019729614,0.4319160580635071
2025-08-13,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-14,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-15,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-16,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-17,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-18,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-19,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-20,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-21,0.0878737643361091,0.3819286823272705,0.5301975607872009
2025-08-22,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-23,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-24,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-25,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-26,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-27,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-28,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-29,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-30,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-08-31,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-09-01,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-09-02,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-09-03,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-09-04,0.3068563714623451,0.48189525306224823,0.21124833077192304
2025-09-05,0.3068563714623451,0.48189525306224823,0.21124833077192304
